phi,m,n,k,function,TFLOPS,total_time[sec],quantization,low_prec_gemm,requantization,dequantization,
-1.000000e+00,4096,4096,8192,OS2-fast-20,1.710383e+00,1.607113e-01,5.505776e-02,9.375071e-02,8.238468e-03,3.646737e-03,
-1.000000e+00,4096,4096,8192,OS2-accu-9,4.011807e+00,6.851723e-02,2.065208e-02,4.222458e-02,3.710133e-03,1.889642e-03,
-1.000000e+00,4096,4096,8192,OS2-accu-10,3.561682e+00,7.717643e-02,2.408123e-02,4.689203e-02,4.119650e-03,2.053107e-03,
-1.000000e+00,4096,4096,8192,OS2-accu-11,3.244017e+00,8.473380e-02,2.628273e-02,5.165004e-02,4.533257e-03,2.217305e-03,
-1.000000e+00,4096,4096,8192,OS2-accu-12,2.957677e+00,9.293709e-02,2.923658e-02,5.635594e-02,4.945037e-03,2.373949e-03,
-1.000000e+00,4096,4096,8192,OS2-accu-13,2.701731e+00,1.017414e-01,3.280703e-02,6.099397e-02,5.358023e-03,2.547309e-03,
-1.000000e+00,4096,4096,8192,OS2-accu-14,2.510414e+00,1.094950e-01,3.528372e-02,6.568833e-02,5.766385e-03,2.719717e-03,
-1.000000e+00,4096,4096,8192,OS2-accu-15,2.340527e+00,1.174428e-01,3.809072e-02,7.025904e-02,6.178859e-03,2.858209e-03,
-1.000000e+00,4096,4096,8192,OS2-accu-16,2.160085e+00,1.272533e-01,4.258228e-02,7.499811e-02,6.592027e-03,3.029375e-03,
-1.000000e+00,4096,4096,8192,OS2-accu-17,2.020737e+00,1.360285e-01,4.612581e-02,7.965638e-02,7.004788e-03,3.166240e-03,
-1.000000e+00,4096,4096,8192,OS2-accu-18,1.891109e+00,1.453528e-01,5.016883e-02,8.438717e-02,7.417833e-03,3.327060e-03,
-1.000000e+00,4096,4096,8192,OS2-accu-19,1.780831e+00,1.543537e-01,5.398817e-02,8.900001e-02,7.831097e-03,3.487567e-03,
-1.000000e+00,4096,4096,8192,OS2-accu-20,1.678679e+00,1.637466e-01,5.802636e-02,9.378556e-02,8.241203e-03,3.646049e-03,
-1.000000e+00,4096,4096,16384,DGEMM,8.081618e-01,6.802547e-01,,,,,
-1.000000e+00,4096,4096,16384,OS2-fast-9,3.213463e+00,1.710790e-01,6.947293e-02,9.606587e-02,3.698028e-03,1.828943e-03,
-1.000000e+00,4096,4096,16384,OS2-fast-10,2.816228e+00,1.952100e-01,8.223843e-02,1.068219e-01,4.109579e-03,1.988067e-03,
-1.000000e+00,4096,4096,16384,OS2-fast-11,2.503757e+00,2.195723e-01,9.532385e-02,1.173931e-01,4.521387e-03,2.146111e-03,
-1.000000e+00,4096,4096,16384,OS2-fast-12,2.228104e+00,2.467370e-01,1.113627e-01,1.281511e-01,4.931941e-03,2.303966e-03,
-1.000000e+00,4096,4096,16384,OS2-fast-13,1.928450e+00,2.850765e-01,1.383803e-01,1.388811e-01,5.344920e-03,2.467620e-03,
-1.000000e+00,4096,4096,16384,OS2-fast-14,1.700605e+00,3.232708e-01,1.653551e-01,1.495076e-01,5.752026e-03,2.631055e-03,
-1.000000e+00,4096,4096,16384,OS2-fast-15,1.483533e+00,3.705720e-01,2.014637e-01,1.602121e-01,6.163205e-03,2.767660e-03,
-1.000000e+00,4096,4096,16384,OS2-fast-16,1.339334e+00,4.104697e-01,2.297115e-01,1.709920e-01,6.577526e-03,2.938134e-03,
-1.000000e+00,4096,4096,16384,OS2-fast-17,1.199067e+00,4.584862e-01,2.667167e-01,1.817133e-01,6.985294e-03,3.077942e-03,
-1.000000e+00,4096,4096,16384,OS2-fast-18,1.125247e+00,4.885644e-01,2.857111e-01,1.921846e-01,7.401730e-03,3.221519e-03,
-1.000000e+00,4096,4096,16384,OS2-fast-19,1.052687e+00,5.222403e-01,3.082110e-01,2.028739e-01,7.810994e-03,3.377540e-03,
-1.000000e+00,4096,4096,16384,OS2-fast-20,9.994078e-01,5.500816e-01,3.247153e-01,2.135834e-01,8.223086e-03,3.523444e-03,
-1.000000e+00,4096,4096,16384,OS2-accu-9,3.076678e+00,1.786849e-01,7.694007e-02,9.618539e-02,3.697587e-03,1.830898e-03,
-1.000000e+00,4096,4096,16384,OS2-accu-10,2.710344e+00,2.028362e-01,8.978375e-02,1.069139e-01,4.112448e-03,1.983779e-03,
-1.000000e+00,4096,4096,16384,OS2-accu-11,2.418402e+00,2.273219e-01,1.030136e-01,1.175111e-01,4.522047e-03,2.151364e-03,
-1.000000e+00,4096,4096,16384,OS2-accu-12,2.160671e+00,2.544375e-01,1.190488e-01,1.281939e-01,4.933235e-03,2.301644e-03,
-1.000000e+00,4096,4096,16384,OS2-accu-13,1.884021e+00,2.917993e-01,1.451409e-01,1.389320e-01,5.347504e-03,2.463149e-03,
-1.000000e+00,4096,4096,16384,OS2-accu-14,1.666030e+00,3.299795e-01,1.721013e-01,1.495332e-01,5.751175e-03,2.628990e-03,
-1.000000e+00,4096,4096,16384,OS2-accu-15,1.455416e+00,3.777312e-01,2.086009e-01,1.602569e-01,6.166709e-03,2.764140e-03,
-1.000000e+00,4096,4096,16384,OS2-accu-16,1.318213e+00,4.170462e-01,2.366235e-01,1.708459e-01,6.579982e-03,2.942664e-03,
-1.000000e+00,4096,4096,16384,OS2-accu-17,1.201721e+00,4.574739e-01,2.658115e-01,1.816232e-01,6.989092e-03,3.070528e-03,
-1.000000e+00,4096,4096,16384,OS2-accu-18,1.103899e+00,4.980129e-01,2.952047e-01,1.922213e-01,7.400774e-03,3.224218e-03,
-1.000000e+00,4096,4096,16384,OS2-accu-19,1.042942e+00,5.271204e-01,3.130853e-01,2.029429e-01,7.812644e-03,3.376244e-03,
-1.000000e+00,4096,4096,16384,OS2-accu-20,9.844950e-01,5.584140e-01,3.328314e-01,2.136343e-01,8.223582e-03,3.526910e-03,
-1.000000e+00,8192,8192,1024,DGEMM,8.124125e-01,1.691739e-01,,,,,
-1.000000e+00,8192,8192,1024,OS2-fast-9,3.316027e+00,4.144688e-02,2.179756e-03,1.753166e-02,1.488425e-02,6.790975e-03,
-1.000000e+00,8192,8192,1024,OS2-fast-10,3.002213e+00,4.577921e-02,2.420286e-03,1.943324e-02,1.648018e-02,7.402294e-03,
-1.000000e+00,8192,8192,1024,OS2-fast-11,2.739346e+00,5.017219e-02,2.569867e-03,2.142135e-02,1.815527e-02,7.984676e-03,
-1.000000e+00,8192,8192,1024,OS2-fast-12,2.518845e+00,5.456428e-02,2.785823e-03,2.342097e-02,1.978720e-02,8.550695e-03,
-1.000000e+00,8192,8192,1024,OS2-fast-13,2.287295e+00,6.008798e-02,4.062089e-03,2.548447e-02,2.148357e-02,9.033697e-03,
-1.000000e+00,8192,8192,1024,OS2-fast-14,2.117748e+00,6.489864e-02,4.988127e-03,2.711580e-02,2.311068e-02,9.647153e-03,
-1.000000e+00,8192,8192,1024,OS2-fast-15,1.980031e+00,6.941253e-02,5.414545e-03,2.898826e-02,2.476617e-02,1.021365e-02,
-1.000000e+00,8192,8192,1024,OS2-fast-16,1.857173e+00,7.400438e-02,5.849878e-03,3.091479e-02,2.637220e-02,1.084617e-02,
-1.000000e+00,8192,8192,1024,OS2-fast-17,1.752357e+00,7.843089e-02,6.112323e-03,3.285309e-02,2.804779e-02,1.139057e-02,
-1.000000e+00,8192,8192,1024,OS2-fast-18,1.659324e+00,8.282826e-02,6.476974e-03,3.459708e-02,2.966087e-02,1.203443e-02,
-1.000000e+00,8192,8192,1024,OS2-fast-19,1.574710e+00,8.727891e-02,6.902682e-03,3.634301e-02,3.132931e-02,1.266000e-02,
-1.000000e+00,8192,8192,1024,OS2-fast-20,1.498307e+00,9.172950e-02,7.277868e-03,3.825443e-02,3.295985e-02,1.318968e-02,
-1.000000e+00,8192,8192,1024,OS2-accu-9,3.181449e+00,4.320011e-02,4.178084e-03,1.726582e-02,1.488974e-02,6.821605e-03,
-1.000000e+00,8192,8192,1024,OS2-accu-10,2.891275e+00,4.753577e-02,4.420773e-03,1.916556e-02,1.647958e-02,7.425786e-03,
-1.000000e+00,8192,8192,1024,OS2-accu-11,2.652807e+00,5.180888e-02,4.531990e-03,2.105963e-02,1.816731e-02,8.025294e-03,
-1.000000e+00,8192,8192,1024,OS2-accu-12,2.447309e+00,5.615921e-02,4.741338e-03,2.302720e-02,1.979394e-02,8.564353e-03,
-1.000000e+00,8192,8192,1024,OS2-accu-13,2.227145e+00,6.171082e-02,6.082655e-03,2.495305e-02,2.149921e-02,9.162739e-03,
-1.000000e+00,8192,8192,1024,OS2-accu-14,2.061725e+00,6.666211e-02,7.008558e-03,2.670515e-02,2.313729e-02,9.771099e-03,
-1.000000e+00,8192,8192,1024,OS2-accu-15,1.931131e+00,7.117020e-02,7.451310e-03,2.855271e-02,2.479004e-02,1.032971e-02,
-1.000000e+00,8192,8192,1024,OS2-accu-16,1.810977e+00,7.589216e-02,7.887761e-03,3.058209e-02,2.640158e-02,1.097174e-02,
-1.000000e+00,8192,8192,1024,OS2-accu-17,1.713893e+00,8.019109e-02,8.110817e-03,3.249877e-02,2.807346e-02,1.146558e-02,
-1.000000e+00,8192,8192,1024,OS2-accu-18,1.625397e+00,8.455714e-02,8.517729e-03,3.438050e-02,2.969334e-02,1.195296e-02,
-1.000000e+00,8192,8192,1024,OS2-accu-19,1.539974e+00,8.924760e-02,8.926504e-03,3.641569e-02,3.135052e-02,1.253623e-02,
-1.000000e+00,8192,8192,1024,OS2-accu-20,1.467341e+00,9.366531e-02,9.303876e-03,3.826076e-02,3.299248e-02,1.310202e-02,
-1.000000e+00,8192,8192,2048,DGEMM,8.119617e-01,3.385356e-01,,,,,
-1.000000e+00,8192,8192,2048,OS2-fast-9,4.817611e+00,5.705689e-02,4.385235e-03,3.098571e-02,1.440921e-02,7.232532e-03,
-1.000000e+00,8192,8192,2048,OS2-fast-10,4.342628e+00,6.329760e-02,5.270750e-03,3.400695e-02,1.603862e-02,7.970619e-03,
-1.000000e+00,8192,8192,2048,OS2-fast-11,3.947791e+00,6.962828e-02,5.761327e-03,3.753767e-02,1.765037e-02,8.601328e-03,
-1.000000e+00,8192,8192,2048,OS2-fast-12,3.639644e+00,7.552328e-02,6.029165e-03,4.092276e-02,1.922943e-02,9.271356e-03,
-1.000000e+00,8192,8192,2048,OS2-fast-13,3.316726e+00,8.287628e-02,7.538799e-03,4.438350e-02,2.085471e-02,1.002522e-02,
-1.000000e+00,8192,8192,2048,OS2-fast-14,3.093584e+00,8.885420e-02,8.064225e-03,4.760621e-02,2.243217e-02,1.071859e-02,
-1.000000e+00,8192,8192,2048,OS2-fast-15,2.919635e+00,9.414805e-02,8.516119e-03,5.066722e-02,2.414469e-02,1.079582e-02,
-1.000000e+00,8192,8192,2048,OS2-fast-16,2.735112e+00,1.004997e-01,9.139108e-03,5.404416e-02,2.574880e-02,1.147458e-02,
-1.000000e+00,8192,8192,2048,OS2-fast-17,2.582693e+00,1.064307e-01,9.497710e-03,5.740870e-02,2.734034e-02,1.206058e-02,
-1.000000e+00,8192,8192,2048,OS2-fast-18,2.434161e+00,1.129251e-01,1.011137e-02,6.081733e-02,2.889297e-02,1.308612e-02,
-1.000000e+00,8192,8192,2048,OS2-fast-19,2.304608e+00,1.192732e-01,1.074338e-02,6.443631e-02,3.050635e-02,1.351599e-02,
-1.000000e+00,8192,8192,2048,OS2-fast-20,2.199597e+00,1.249674e-01,1.113407e-02,6.792682e-02,3.224601e-02,1.358621e-02,
-1.000000e+00,8192,8192,2048,OS2-accu-9,4.614818e+00,5.956419e-02,7.032153e-03,3.077628e-02,1.441600e-02,7.307446e-03,
-1.000000e+00,8192,8192,2048,OS2-accu-10,4.157822e+00,6.611104e-02,7.917870e-03,3.415242e-02,1.603418e-02,7.913806e-03,
-1.000000e+00,8192,8192,2048,OS2-accu-11,3.794598e+00,7.243926e-02,8.433232e-03,3.770880e-02,1.763749e-02,8.705921e-03,
-1.000000e+00,8192,8192,2048,OS2-accu-12,3.508072e+00,7.835583e-02,8.740434e-03,4.110212e-02,1.921832e-02,9.231627e-03,
-1.000000e+00,8192,8192,2048,OS2-accu-13,3.208349e+00,8.567582e-02,1.025079e-02,4.450186e-02,2.085545e-02,1.005001e-02,
-1.000000e+00,8192,8192,2048,OS2-accu-14,3.007072e+00,9.141047e-02,1.074692e-02,4.747005e-02,2.244695e-02,1.064133e-02,
-1.000000e+00,8192,8192,2048,OS2-accu-15,2.832710e+00,9.703707e-02,1.132109e-02,5.076404e-02,2.413941e-02,1.075007e-02,
-1.000000e+00,8192,8192,2048,OS2-accu-16,2.661376e+00,1.032841e-01,1.193682e-02,5.411487e-02,2.576235e-02,1.142020e-02,
-1.000000e+00,8192,8192,2048,OS2-accu-17,2.511387e+00,1.094526e-01,1.232495e-02,5.757317e-02,2.733770e-02,1.218003e-02,
-1.000000e+00,8192,8192,2048,OS2-accu-18,2.376292e+00,1.156752e-01,1.289359e-02,6.092747e-02,2.889080e-02,1.303100e-02,
-1.000000e+00,8192,8192,2048,OS2-accu-19,2.252526e+00,1.220310e-01,1.353208e-02,6.443592e-02,3.051315e-02,1.344603e-02,
-1.000000e+00,8192,8192,2048,OS2-accu-20,2.151770e+00,1.277450e-01,1.397998e-02,6.791741e-02,3.225447e-02,1.353282e-02,
-1.000000e+00,8192,8192,4096,DGEMM,8.130774e-01,6.761421e-01,,,,,
-1.000000e+00,8192,8192,4096,OS2-fast-9,5.610809e+00,9.798156e-02,1.471402e-02,6.092655e-02,1.403731e-02,8.265710e-03,
-1.000000e+00,8192,8192,4096,OS2-fast-10,5.065335e+00,1.085330e-01,1.674391e-02,6.716113e-02,1.560449e-02,8.962339e-03,
-1.000000e+00,8192,8192,4096,OS2-fast-11,4.595582e+00,1.196270e-01,1.860168e-02,7.424104e-02,1.716121e-02,9.567742e-03,
-1.000000e+00,8192,8192,4096,OS2-fast-12,4.194748e+00,1.310581e-01,2.136885e-02,8.084156e-02,1.871929e-02,1.007795e-02,
-1.000000e+00,8192,8192,4096,OS2-fast-13,3.773353e+00,1.456943e-01,2.701833e-02,8.752639e-02,2.028527e-02,1.080538e-02,
-1.000000e+00,8192,8192,4096,OS2-fast-14,3.481478e+00,1.579088e-01,3.010639e-02,9.449500e-02,2.183394e-02,1.143061e-02,
-1.000000e+00,8192,8192,4096,OS2-fast-15,3.223436e+00,1.705496e-01,3.493770e-02,1.002751e-01,2.339889e-02,1.194879e-02,
-1.000000e+00,8192,8192,4096,OS2-fast-16,3.009947e+00,1.826464e-01,3.793123e-02,1.071124e-01,2.496215e-02,1.264192e-02,
-1.000000e+00,8192,8192,4096,OS2-fast-17,2.826002e+00,1.945348e-01,4.071737e-02,1.140194e-01,2.651629e-02,1.323733e-02,
-1.000000e+00,8192,8192,4096,OS2-fast-18,2.683668e+00,2.048524e-01,4.275569e-02,1.203454e-01,2.808600e-02,1.363883e-02,
-1.000000e+00,8192,8192,4096,OS2-fast-19,2.507142e+00,2.192759e-01,4.758654e-02,1.275970e-01,2.964873e-02,1.437465e-02,
-1.000000e+00,8192,8192,4096,OS2-fast-20,2.365086e+00,2.324464e-01,5.213414e-02,1.341167e-01,3.119221e-02,1.498082e-02,
-1.000000e+00,8192,8192,4096,OS2-accu-9,5.388135e+00,1.020308e-01,1.916969e-02,6.070796e-02,1.403744e-02,8.097598e-03,
-1.000000e+00,8192,8192,4096,OS2-accu-10,4.857349e+00,1.131802e-01,2.123666e-02,6.735731e-02,1.560218e-02,8.895966e-03,
-1.000000e+00,8192,8192,4096,OS2-accu-11,4.417659e+00,1.244451e-01,2.312433e-02,7.448444e-02,1.716674e-02,9.624878e-03,
-1.000000e+00,8192,8192,4096,OS2-accu-12,4.040247e+00,1.360699e-01,2.596004e-02,8.110275e-02,1.872704e-02,1.023848e-02,
-1.000000e+00,8192,8192,4096,OS2-accu-13,3.664782e+00,1.500105e-01,3.133475e-02,8.761788e-02,2.029185e-02,1.071292e-02,
-1.000000e+00,8192,8192,4096,OS2-accu-14,3.397916e+00,1.617920e-01,3.440657e-02,9.408606e-02,2.184782e-02,1.141746e-02,
-1.000000e+00,8192,8192,4096,OS2-accu-15,3.142515e+00,1.749413e-01,3.925884e-02,1.002068e-01,2.341434e-02,1.203107e-02,
-1.000000e+00,8192,8192,4096,OS2-accu-16,2.936336e+00,1.872251e-01,4.221635e-02,1.073126e-01,2.498055e-02,1.266894e-02,
-1.000000e+00,8192,8192,4096,OS2-accu-17,2.778066e+00,1.978916e-01,4.416376e-02,1.139883e-01,2.653963e-02,1.317962e-02,
-1.000000e+00,8192,8192,4096,OS2-accu-18,2.624424e+00,2.094767e-01,4.706599e-02,1.204214e-01,2.811160e-02,1.382546e-02,
-1.000000e+00,8192,8192,4096,OS2-accu-19,2.461969e+00,2.232992e-01,5.184914e-02,1.274393e-01,2.966523e-02,1.426483e-02,
-1.000000e+00,8192,8192,4096,OS2-accu-20,2.320920e+00,2.368698e-01,5.653764e-02,1.340577e-01,3.121619e-02,1.499403e-02,
-1.000000e+00,8192,8192,8192,DGEMM,8.138174e-01,1.351054e+00,,,,,
-1.000000e+00,8192,8192,8192,OS2-fast-9,5.077260e+00,2.165561e-01,4.101011e-02,1.538928e-01,1.399985e-02,7.632907e-03,
-1.000000e+00,8192,8192,8192,OS2-fast-10,4.495762e+00,2.445662e-01,4.960160e-02,1.710650e-01,1.555692e-02,8.253382e-03,
-1.000000e+00,8192,8192,8192,OS2-fast-11,4.027016e+00,2.730339e-01,5.878344e-02,1.882506e-01,1.711537e-02,8.860685e-03,
-1.000000e+00,8192,8192,8192,OS2-fast-12,3.625633e+00,3.032606e-01,6.990226e-02,2.051952e-01,1.867219e-02,9.439989e-03,
-1.000000e+00,8192,8192,8192,OS2-fast-13,3.287633e+00,3.344387e-01,8.190215e-02,2.222596e-01,2.022406e-02,1.003616e-02,
-1.000000e+00,8192,8192,8192,OS2-fast-14,2.997153e+00,3.668521e-01,9.496658e-02,2.394227e-01,2.177916e-02,1.064268e-02,
-1.000000e+00,8192,8192,8192,OS2-fast-15,2.736666e+00,4.017706e-01,1.106934e-01,2.564964e-01,2.333628e-02,1.120813e-02,
-1.000000e+00,8192,8192,8192,OS2-fast-16,2.534981e+00,4.337357e-01,1.235826e-01,2.735538e-01,2.488594e-02,1.180801e-02,
-1.000000e+00,8192,8192,8192,OS2-fast-17,2.344455e+00,4.689839e-01,1.394973e-01,2.907084e-01,2.644503e-02,1.233716e-02,
-1.000000e+00,8192,8192,8192,OS2-fast-18,2.205583e+00,4.985130e-01,1.497560e-01,3.078084e-01,2.799929e-02,1.291410e-02,
-1.000000e+00,8192,8192,8192,OS2-fast-19,2.085550e+00,5.272046e-01,1.591174e-01,3.248652e-01,2.955747e-02,1.349714e-02,
-1.000000e+00,8192,8192,8192,OS2-fast-20,1.973644e+00,5.570973e-01,1.699701e-01,3.420201e-01,3.110905e-02,1.404738e-02,
-1.000000e+00,8192,8192,8192,OS2-accu-9,4.862488e+00,2.261212e-01,5.050686e-02,1.539378e-01,1.400081e-02,7.668823e-03,
-1.000000e+00,8192,8192,8192,OS2-accu-10,4.327551e+00,2.540725e-01,5.917490e-02,1.709837e-01,1.556071e-02,8.266047e-03,
-1.000000e+00,8192,8192,8192,OS2-accu-11,3.889022e+00,2.827219e-01,6.851396e-02,1.881468e-01,1.712267e-02,8.890017e-03,
-1.000000e+00,8192,8192,8192,OS2-accu-12,3.510080e+00,3.132440e-01,7.976422e-02,2.052768e-01,1.867111e-02,9.435634e-03,
-1.000000e+00,8192,8192,8192,OS2-accu-13,3.201558e+00,3.434302e-01,9.077709e-02,2.222808e-01,2.022345e-02,1.005730e-02,
-1.000000e+00,8192,8192,8192,OS2-accu-14,2.926223e+00,3.757443e-01,1.037983e-01,2.394408e-01,2.177794e-02,1.065871e-02,
-1.000000e+00,8192,8192,8192,OS2-accu-15,2.678364e+00,4.105161e-01,1.195201e-01,2.564105e-01,2.333347e-02,1.123702e-02,
-1.000000e+00,8192,8192,8192,OS2-accu-16,2.483922e+00,4.426515e-01,1.324139e-01,2.735311e-01,2.489674e-02,1.182899e-02,
-1.000000e+00,8192,8192,8192,OS2-accu-17,2.321846e+00,4.735507e-01,1.441672e-01,2.907685e-01,2.644251e-02,1.235712e-02,
-1.000000e+00,8192,8192,8192,OS2-accu-18,2.167224e+00,5.073363e-01,1.585859e-01,3.077531e-01,2.799713e-02,1.295278e-02,
-1.000000e+00,8192,8192,8192,OS2-accu-19,2.050121e+00,5.363155e-01,1.683800e-01,3.248794e-01,2.955967e-02,1.353893e-02,
-1.000000e+00,8192,8192,8192,OS2-accu-20,1.943402e+00,5.657663e-01,1.788344e-01,3.418605e-01,3.111203e-02,1.408398e-02,
