phi,m,n,k,function,9,10,11,12,13,14,15,16,17,18,19,20,
1.000000,128,128,65536,OS2-f8-accu,2.557704e-06,1.906671e-07,3.975637e-09,1.944148e-10,2.086771e-11,2.737397e-13,2.396123e-15,2.096899e-16,2.173326e-16,2.135496e-16,2.145500e-16,2.167452e-16,
2.000000,128,128,1024,ZGEMM,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,
2.000000,128,128,1024,ZGEMM3m,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,
2.000000,128,128,1024,OS1-7,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,
2.000000,128,128,1024,OS1-11,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,
2.000000,128,128,1024,OS2-i8-fast,3.855243e+02,8.399593e+01,1.333411e+01,1.861300e-01,9.524169e-03,8.777144e-04,3.615131e-05,1.035636e-05,5.111046e-07,2.159287e-07,7.400474e-07,3.077638e-07,
2.000000,128,128,1024,OS2-i8-accu,3.686179e-04,1.547701e-05,2.212603e-06,5.983028e-08,7.385354e-09,4.682729e-10,2.947739e-11,2.412263e-12,9.247250e-14,3.097008e-15,2.151268e-16,2.116752e-16,
2.000000,128,128,1024,OS2-f8-fast,2.275245e+01,1.861297e-01,9.523867e-03,8.953461e-04,6.742686e-05,7.572862e-07,1.797395e-06,1.179049e-05,1.401928e-06,5.252619e-06,1.024077e-06,1.718426e-06,
2.000000,128,128,1024,OS2-f8-accu,2.212603e-06,5.198010e-08,3.308581e-09,2.029086e-10,1.181083e-11,1.000965e-13,3.097008e-15,2.110876e-16,2.196663e-16,2.116752e-16,2.126448e-16,2.166580e-16,
2.000000,128,128,2048,ZGEMM,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,
2.000000,128,128,2048,ZGEMM3m,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,
2.000000,128,128,2048,OS1-7,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,
2.000000,128,128,2048,OS1-11,9.162598e-13,9.162598e-13,9.162598e-13,9.162598e-13,9.162598e-13,9.162598e-13,9.162598e-13,9.162598e-13,9.162598e-13,9.162598e-13,9.162598e-13,9.162598e-13,
2.000000,128,128,2048,OS2-i8-fast,4.189205e+02,5.544981e+01,2.610099e+00,4.538655e-01,1.286121e-02,7.682486e-04,2.950731e-05,4.706936e-06,2.397062e-06,2.158150e-06,1.710466e-06,2.411636e-06,
2.000000,128,128,2048,OS2-i8-accu,2.466753e-04,1.093208e-05,1.410632e-06,9.995032e-08,6.124291e-09,4.001322e-10,4.318636e-11,1.635090e-12,7.599668e-14,1.812512e-15,2.100959e-16,2.175900e-16,
2.000000,128,128,2048,OS2-f8-fast,6.739337e+00,4.538674e-01,1.286165e-02,4.270070e-04,4.562843e-05,5.553342e-06,1.294836e-05,1.439547e-05,2.174862e-05,5.831621e-05,6.912007e-06,2.563396e-05,
2.000000,128,128,2048,OS2-f8-accu,1.410632e-06,3.987782e-08,1.488190e-09,1.786765e-10,4.180010e-12,2.473351e-13,1.707909e-15,2.159646e-16,2.175900e-16,2.154185e-16,2.169999e-16,2.136256e-16,
2.000000,128,128,4096,ZGEMM,2.904037e-11,2.904037e-11,2.904037e-11,2.904037e-11,2.904037e-11,2.904037e-11,2.904037e-11,2.904037e-11,2.904037e-11,2.904037e-11,2.904037e-11,2.904037e-11,
2.000000,128,128,4096,ZGEMM3m,1.000206e-11,1.000206e-11,1.000206e-11,1.000206e-11,1.000206e-11,1.000206e-11,1.000206e-11,1.000206e-11,1.000206e-11,1.000206e-11,1.000206e-11,1.000206e-11,
2.000000,128,128,4096,OS1-7,9.954588e-10,9.954588e-10,9.954588e-10,9.954588e-10,9.954588e-10,9.954588e-10,9.954588e-10,9.954588e-10,9.954588e-10,9.954588e-10,9.954588e-10,9.954588e-10,
2.000000,128,128,4096,OS1-11,2.862689e-12,2.862689e-12,2.862689e-12,2.862689e-12,2.862689e-12,2.862689e-12,2.862689e-12,2.862689e-12,2.862689e-12,2.862689e-12,2.862689e-12,2.862689e-12,
2.000000,128,128,4096,OS2-i8-fast,9.675090e+01,3.981067e+01,2.855544e+00,2.641963e-01,2.990181e-02,1.418284e-03,1.871307e-04,2.316456e-05,6.951669e-06,5.135520e-06,7.038095e-06,6.475819e-05,
2.000000,128,128,4096,OS2-i8-accu,1.529768e-04,2.976689e-06,4.636704e-07,1.652501e-08,3.172498e-09,3.322252e-10,7.188811e-12,5.954656e-13,2.112007e-14,1.829552e-15,2.129615e-16,2.142003e-16,
2.000000,128,128,4096,OS2-f8-fast,6.148513e+00,2.641963e-01,2.988915e-02,6.154015e-04,2.453471e-04,1.269985e-04,4.067455e-05,1.076718e-04,8.043593e-05,2.134637e-04,2.804055e-05,6.151452e-05,
2.000000,128,128,4096,OS2-f8-accu,4.636704e-07,9.146812e-09,8.985134e-10,2.834221e-11,1.717504e-12,3.569172e-14,6.140795e-16,2.142003e-16,2.162400e-16,2.182376e-16,2.170756e-16,2.137245e-16,
2.000000,128,128,8192,ZGEMM,4.223041e-12,4.223041e-12,4.223041e-12,4.223041e-12,4.223041e-12,4.223041e-12,4.223041e-12,4.223041e-12,4.223041e-12,4.223041e-12,4.223041e-12,4.223041e-12,
2.000000,128,128,8192,ZGEMM3m,1.132275e-11,1.132275e-11,1.132275e-11,1.132275e-11,1.132275e-11,1.132275e-11,1.132275e-11,1.132275e-11,1.132275e-11,1.132275e-11,1.132275e-11,1.132275e-11,
2.000000,128,128,8192,OS1-7,2.514172e-10,2.514172e-10,2.514172e-10,2.514172e-10,2.514172e-10,2.514172e-10,2.514172e-10,2.514172e-10,2.514172e-10,2.514172e-10,2.514172e-10,2.514172e-10,
2.000000,128,128,8192,OS1-11,1.491993e-12,1.491993e-12,1.491993e-12,1.491993e-12,1.491993e-12,1.491993e-12,1.491993e-12,1.491993e-12,1.491993e-12,1.491993e-12,1.491993e-12,1.491993e-12,
2.000000,128,128,8192,OS2-i8-fast,9.065392e+02,7.902000e+01,7.475584e+00,3.701943e-01,3.408515e-02,1.842169e-03,2.484808e-04,1.609411e-05,1.016884e-04,2.935586e-04,1.207820e-04,3.339005e-04,
2.000000,128,128,8192,OS2-i8-accu,2.694054e-04,2.113258e-05,1.666343e-06,5.929794e-08,5.093727e-09,3.326865e-10,2.249579e-11,1.596192e-12,1.179682e-13,4.563502e-15,2.089583e-16,2.181318e-16,
2.000000,128,128,8192,OS2-f8-fast,1.764528e+01,3.700874e-01,3.421876e-02,1.029405e-03,3.060949e-04,2.207089e-04,2.524508e-04,3.428718e-04,1.331550e-03,1.494327e-03,4.501669e-04,2.686982e-04,
2.000000,128,128,8192,OS2-f8-accu,4.981120e-07,4.406443e-08,6.704521e-10,8.817173e-11,1.596192e-12,1.290461e-13,1.381626e-15,2.149253e-16,2.154461e-16,2.157714e-16,2.193354e-16,2.095478e-16,
2.000000,128,128,16384,ZGEMM,1.009605e-10,1.009605e-10,1.009605e-10,1.009605e-10,1.009605e-10,1.009605e-10,1.009605e-10,1.009605e-10,1.009605e-10,1.009605e-10,1.009605e-10,1.009605e-10,
2.000000,128,128,16384,ZGEMM3m,1.220920e-10,1.220920e-10,1.220920e-10,1.220920e-10,1.220920e-10,1.220920e-10,1.220920e-10,1.220920e-10,1.220920e-10,1.220920e-10,1.220920e-10,1.220920e-10,
2.000000,128,128,16384,OS1-7,5.987104e-09,5.987104e-09,5.987104e-09,5.987104e-09,5.987104e-09,5.987104e-09,5.987104e-09,5.987104e-09,5.987104e-09,5.987104e-09,5.987104e-09,5.987104e-09,
2.000000,128,128,16384,OS1-11,1.712581e-11,1.712581e-11,1.712581e-11,1.712581e-11,1.712581e-11,1.712581e-11,1.712581e-11,1.712581e-11,1.712581e-11,1.712581e-11,1.712581e-11,1.712581e-11,
2.000000,128,128,16384,OS2-i8-fast,1.954279e+04,5.409228e+02,3.592533e+01,7.479444e+00,2.357351e-01,1.553789e-02,1.082944e-03,9.652937e-04,2.032388e-04,2.602807e-04,3.880897e-04,7.135322e-04,
2.000000,128,128,16384,OS2-i8-accu,2.235766e-03,2.426896e-05,4.574110e-06,3.219274e-07,1.421430e-08,6.343012e-09,6.978112e-11,5.160149e-12,1.772067e-12,2.283742e-14,1.494836e-15,2.150691e-16,
2.000000,128,128,16384,OS2-f8-fast,1.052756e+02,7.479444e+00,2.356881e-01,6.840031e-03,3.891602e-03,6.713236e-03,1.126914e-02,5.356690e-03,5.269559e-03,7.624333e-03,2.505395e-03,1.086582e-02,
2.000000,128,128,16384,OS2-f8-accu,1.427447e-06,4.285653e-08,8.487382e-09,6.978112e-11,2.916190e-12,2.332335e-13,5.171878e-15,2.201070e-16,2.097887e-16,2.154097e-16,2.155149e-16,2.154097e-16,
2.000000,128,128,32768,ZGEMM,1.607611e-11,1.607611e-11,1.607611e-11,1.607611e-11,1.607611e-11,1.607611e-11,1.607611e-11,1.607611e-11,1.607611e-11,1.607611e-11,1.607611e-11,1.607611e-11,
2.000000,128,128,32768,ZGEMM3m,2.729284e-11,2.729284e-11,2.729284e-11,2.729284e-11,2.729284e-11,2.729284e-11,2.729284e-11,2.729284e-11,2.729284e-11,2.729284e-11,2.729284e-11,2.729284e-11,
2.000000,128,128,32768,OS1-7,1.407289e-09,1.407289e-09,1.407289e-09,1.407289e-09,1.407289e-09,1.407289e-09,1.407289e-09,1.407289e-09,1.407289e-09,1.407289e-09,1.407289e-09,1.407289e-09,
2.000000,128,128,32768,OS1-11,9.005473e-13,9.005473e-13,9.005473e-13,9.005473e-13,9.005473e-13,9.005473e-13,9.005473e-13,9.005473e-13,9.005473e-13,9.005473e-13,9.005473e-13,9.005473e-13,
2.000000,128,128,32768,OS2-i8-fast,3.500997e+03,6.926300e+02,6.328375e+01,5.155662e+00,3.006379e-01,1.369074e-02,1.322920e-03,3.812854e-04,4.087455e-04,1.776830e-03,4.936644e-04,6.955159e-04,
2.000000,128,128,32768,OS2-i8-accu,1.076768e-03,1.424810e-04,1.471316e-05,2.898258e-07,4.846706e-08,2.426206e-09,1.432355e-10,6.803523e-12,8.432634e-13,1.590592e-14,4.289229e-16,2.180292e-16,
2.000000,128,128,32768,OS2-f8-fast,1.731110e+02,5.155662e+00,3.000350e-01,9.848255e-03,6.225997e-03,5.430321e-03,3.738937e-03,2.086614e-03,1.220879e-02,5.313181e-03,1.172968e-03,5.548046e-03,
2.000000,128,128,32768,OS2-f8-accu,7.131833e-07,1.113695e-07,2.426206e-09,1.432355e-10,4.262173e-12,2.645800e-13,4.107329e-16,2.104844e-16,2.122923e-16,2.088355e-16,2.132552e-16,2.146203e-16,
2.000000,128,128,65536,ZGEMM,1.873232e-11,1.873232e-11,1.873232e-11,1.873232e-11,1.873232e-11,1.873232e-11,1.873232e-11,1.873232e-11,1.873232e-11,1.873232e-11,1.873232e-11,1.873232e-11,
2.000000,128,128,65536,ZGEMM3m,1.641889e-11,1.641889e-11,1.641889e-11,1.641889e-11,1.641889e-11,1.641889e-11,1.641889e-11,1.641889e-11,1.641889e-11,1.641889e-11,1.641889e-11,1.641889e-11,
2.000000,128,128,65536,OS1-7,9.354143e-10,9.354143e-10,9.354143e-10,9.354143e-10,9.354143e-10,9.354143e-10,9.354143e-10,9.354143e-10,9.354143e-10,9.354143e-10,9.354143e-10,9.354143e-10,
2.000000,128,128,65536,OS1-11,8.739169e-13,8.739169e-13,8.739169e-13,8.739169e-13,8.739169e-13,8.739169e-13,8.739169e-13,8.739169e-13,8.739169e-13,8.739169e-13,8.739169e-13,8.739169e-13,
2.000000,128,128,65536,OS2-i8-fast,6.804898e+02,1.370635e+03,2.085342e+02,1.563878e+01,1.471624e+00,1.087337e-01,4.823436e-03,1.071919e-02,2.879763e-03,1.346046e-02,3.257262e-03,2.254241e-02,
2.000000,128,128,65536,OS2-i8-accu,2.471270e-03,1.718580e-04,1.050841e-05,4.149774e-07,2.487443e-08,4.886806e-09,6.238096e-10,3.694277e-11,2.559329e-12,1.322802e-13,1.346952e-14,2.121525e-16,
2.000000,128,128,65536,OS2-f8-fast,2.172147e+02,1.564138e+01,1.476184e+00,3.980381e-02,6.205898e-02,5.906020e-03,2.872317e-02,2.492425e-02,6.226686e-02,7.435759e-02,3.146812e-02,6.667198e-02,
2.000000,128,128,65536,OS2-f8-accu,2.659730e-06,2.487443e-08,4.886806e-09,9.487675e-11,1.262883e-11,2.207972e-13,1.346952e-14,2.140056e-16,2.113057e-16,2.165580e-16,2.143813e-16,2.118157e-16,
4.000000,128,128,1024,ZGEMM,8.920979e-12,8.920979e-12,8.920979e-12,8.920979e-12,8.920979e-12,8.920979e-12,8.920979e-12,8.920979e-12,8.920979e-12,8.920979e-12,8.920979e-12,8.920979e-12,
4.000000,128,128,1024,ZGEMM3m,1.853785e-10,1.853785e-10,1.853785e-10,1.853785e-10,1.853785e-10,1.853785e-10,1.853785e-10,1.853785e-10,1.853785e-10,1.853785e-10,1.853785e-10,1.853785e-10,
4.000000,128,128,1024,OS1-7,1.883502e-08,1.883502e-08,1.883502e-08,1.883502e-08,1.883502e-08,1.883502e-08,1.883502e-08,1.883502e-08,1.883502e-08,1.883502e-08,1.883502e-08,1.883502e-08,
4.000000,128,128,1024,OS1-11,2.638230e-12,2.638230e-12,2.638230e-12,2.638230e-12,2.638230e-12,2.638230e-12,2.638230e-12,2.638230e-12,2.638230e-12,2.638230e-12,2.638230e-12,2.638230e-12,
4.000000,128,128,1024,OS2-i8-fast,1.000000e+00,2.010380e+02,8.680228e+02,5.747796e+03,1.686240e+06,6.505091e+07,4.349486e+09,7.209587e+10,1.332175e+11,1.429681e+11,6.348602e+11,9.994224e+11,
4.000000,128,128,1024,OS2-i8-accu,5.294658e-02,1.965619e-03,9.807050e-05,1.357796e-05,1.714607e-06,8.045030e-08,1.828769e-09,2.978531e-10,8.832225e-12,2.031562e-12,1.924825e-13,4.709229e-15,
4.000000,128,128,1024,OS2-f8-fast,5.628103e+02,8.187769e+02,9.924006e+05,3.190977e+08,8.526520e+09,6.972690e+11,1.160409e+12,3.186188e+12,9.008113e+11,3.160873e+12,9.514959e+11,1.675761e+13,
4.000000,128,128,1024,OS2-f8-accu,1.649107e-04,1.412905e-05,4.589785e-07,9.837538e-09,1.579756e-09,2.556066e-11,2.031012e-12,1.364253e-13,9.231391e-16,2.109944e-16,2.136951e-16,2.094497e-16,
4.000000,128,128,2048,ZGEMM,1.368854e-12,1.368854e-12,1.368854e-12,1.368854e-12,1.368854e-12,1.368854e-12,1.368854e-12,1.368854e-12,1.368854e-12,1.368854e-12,1.368854e-12,1.368854e-12,
4.000000,128,128,2048,ZGEMM3m,4.784566e-10,4.784566e-10,4.784566e-10,4.784566e-10,4.784566e-10,4.784566e-10,4.784566e-10,4.784566e-10,4.784566e-10,4.784566e-10,4.784566e-10,4.784566e-10,
4.000000,128,128,2048,OS1-7,3.829042e-08,3.829042e-08,3.829042e-08,3.829042e-08,3.829042e-08,3.829042e-08,3.829042e-08,3.829042e-08,3.829042e-08,3.829042e-08,3.829042e-08,3.829042e-08,
4.000000,128,128,2048,OS1-11,3.175253e-13,3.175253e-13,3.175253e-13,3.175253e-13,3.175253e-13,3.175253e-13,3.175253e-13,3.175253e-13,3.175253e-13,3.175253e-13,3.175253e-13,3.175253e-13,
4.000000,128,128,2048,OS2-i8-fast,1.000000e+00,2.224581e+00,5.851407e+02,1.076040e+03,2.859290e+06,3.031736e+07,4.954416e+09,6.520361e+10,1.478801e+12,9.726620e+12,2.017916e+12,1.962507e+13,
4.000000,128,128,2048,OS2-i8-accu,1.235875e-02,6.447646e-04,6.885686e-05,6.269480e-06,3.082024e-07,2.473327e-08,1.262481e-09,9.727437e-11,1.189434e-11,7.083874e-13,4.966054e-14,3.260669e-15,
4.000000,128,128,2048,OS2-f8-fast,4.877840e+02,3.203615e+02,2.638749e+06,3.489326e+08,3.567701e+10,7.443865e+11,1.083018e+14,2.139978e+14,4.765524e+13,2.462493e+14,5.416461e+13,7.959682e+13,
4.000000,128,128,2048,OS2-f8-accu,4.148092e-05,1.403071e-06,5.122634e-08,2.434876e-09,1.063825e-10,7.094268e-12,4.718164e-13,9.863493e-15,4.917429e-16,2.174673e-16,2.163351e-16,2.095394e-16,
4.000000,128,128,4096,ZGEMM,3.510038e-11,3.510038e-11,3.510038e-11,3.510038e-11,3.510038e-11,3.510038e-11,3.510038e-11,3.510038e-11,3.510038e-11,3.510038e-11,3.510038e-11,3.510038e-11,
4.000000,128,128,4096,ZGEMM3m,3.694576e-09,3.694576e-09,3.694576e-09,3.694576e-09,3.694576e-09,3.694576e-09,3.694576e-09,3.694576e-09,3.694576e-09,3.694576e-09,3.694576e-09,3.694576e-09,
4.000000,128,128,4096,OS1-7,2.737166e-08,2.737166e-08,2.737166e-08,2.737166e-08,2.737166e-08,2.737166e-08,2.737166e-08,2.737166e-08,2.737166e-08,2.737166e-08,2.737166e-08,2.737166e-08,
4.000000,128,128,4096,OS1-11,2.007034e-12,2.007034e-12,2.007034e-12,2.007034e-12,2.007034e-12,2.007034e-12,2.007034e-12,2.007034e-12,2.007034e-12,2.007034e-12,2.007034e-12,2.007034e-12,
4.000000,128,128,4096,OS2-i8-fast,1.000000e+00,1.000000e+00,3.385474e+00,1.493898e+02,7.340601e+06,1.831670e+08,6.166388e+09,1.662382e+12,1.403253e+13,1.035641e+14,9.413564e+15,1.249116e+16,
4.000000,128,128,4096,OS2-i8-accu,5.925864e-01,3.743426e-02,6.544496e-03,4.043826e-04,3.190417e-05,4.224113e-06,2.039077e-07,3.880027e-09,5.993098e-10,5.280949e-11,4.234502e-12,2.054630e-13,
4.000000,128,128,4096,OS2-f8-fast,4.180632e+00,2.796399e+00,9.787465e+06,4.472964e+10,1.343535e+11,1.292292e+14,1.750164e+15,1.429679e+17,8.165764e+15,1.684514e+17,1.984389e+16,3.633578e+16,
4.000000,128,128,4096,OS2-f8-accu,5.776606e-03,1.642960e-04,1.551463e-05,5.897102e-07,3.836947e-09,6.477944e-10,1.769063e-11,8.655314e-13,6.744754e-14,3.757833e-15,4.206171e-16,1.306955e-15,
4.000000,128,128,8192,ZGEMM,9.247267e-11,9.247267e-11,9.247267e-11,9.247267e-11,9.247267e-11,9.247267e-11,9.247267e-11,9.247267e-11,9.247267e-11,9.247267e-11,9.247267e-11,9.247267e-11,
4.000000,128,128,8192,ZGEMM3m,4.892613e-10,4.892613e-10,4.892613e-10,4.892613e-10,4.892613e-10,4.892613e-10,4.892613e-10,4.892613e-10,4.892613e-10,4.892613e-10,4.892613e-10,4.892613e-10,
4.000000,128,128,8192,OS1-7,6.971506e-08,6.971506e-08,6.971506e-08,6.971506e-08,6.971506e-08,6.971506e-08,6.971506e-08,6.971506e-08,6.971506e-08,6.971506e-08,6.971506e-08,6.971506e-08,
4.000000,128,128,8192,OS1-11,1.293713e-11,1.293713e-11,1.293713e-11,1.293713e-11,1.293713e-11,1.293713e-11,1.293713e-11,1.293713e-11,1.293713e-11,1.293713e-11,1.293713e-11,1.293713e-11,
4.000000,128,128,8192,OS2-i8-fast,1.000000e+00,1.000000e+00,1.000000e+00,1.407815e+01,7.951987e+05,2.157373e+09,2.815213e+11,6.653799e+11,4.314737e+12,5.874787e+14,5.963045e+15,9.295828e+15,
4.000000,128,128,8192,OS2-i8-accu,8.492710e-02,1.638901e-02,1.023103e-03,1.451748e-04,5.430471e-06,1.606568e-07,2.301155e-08,9.513569e-10,2.154984e-10,7.605184e-12,5.815777e-13,1.162422e-14,
4.000000,128,128,8192,OS2-f8-fast,1.000000e+00,1.000000e+00,3.786657e+06,1.407614e+10,1.617248e+13,1.407556e+13,1.949015e+15,4.472019e+16,1.035279e+17,3.160676e+16,5.452208e+16,1.154896e+17,
4.000000,128,128,8192,OS2-f8-accu,1.294034e-04,5.911192e-06,1.257016e-07,2.301155e-08,2.711976e-10,4.938154e-11,1.002557e-12,1.448584e-14,1.178015e-15,2.145688e-16,2.129914e-16,2.134302e-16,
4.000000,128,128,16384,ZGEMM,3.839878e-12,3.839878e-12,3.839878e-12,3.839878e-12,3.839878e-12,3.839878e-12,3.839878e-12,3.839878e-12,3.839878e-12,3.839878e-12,3.839878e-12,3.839878e-12,
4.000000,128,128,16384,ZGEMM3m,5.902725e-10,5.902725e-10,5.902725e-10,5.902725e-10,5.902725e-10,5.902725e-10,5.902725e-10,5.902725e-10,5.902725e-10,5.902725e-10,5.902725e-10,5.902725e-10,
4.000000,128,128,16384,OS1-7,1.752748e-06,1.752748e-06,1.752748e-06,1.752748e-06,1.752748e-06,1.752748e-06,1.752748e-06,1.752748e-06,1.752748e-06,1.752748e-06,1.752748e-06,1.752748e-06,
4.000000,128,128,16384,OS1-11,5.359420e-13,5.359420e-13,5.359420e-13,5.359420e-13,5.359420e-13,5.359420e-13,5.359420e-13,5.359420e-13,5.359420e-13,5.359420e-13,5.359420e-13,5.359420e-13,
4.000000,128,128,16384,OS2-i8-fast,1.000000e+00,1.000000e+00,1.000000e+00,1.396148e+01,1.762824e+05,1.679057e+08,4.162109e+10,5.647667e+12,5.665129e+13,1.107784e+16,2.888791e+17,1.654039e+19,
4.000000,128,128,16384,OS2-i8-accu,5.548995e-01,3.525527e-02,1.485671e-03,1.234461e-04,9.420785e-06,6.288616e-07,9.301963e-08,3.612530e-09,3.380657e-10,9.352648e-12,2.164197e-12,1.258085e-13,
4.000000,128,128,16384,OS2-f8-fast,1.000000e+00,1.000000e+00,1.604697e+05,1.121912e+09,4.279226e+11,1.287485e+14,9.163708e+15,1.468667e+18,1.474843e+20,3.357835e+20,1.399635e+20,2.264249e+21,
4.000000,128,128,16384,OS2-f8-accu,5.619782e-04,1.993996e-05,9.542725e-07,1.474845e-08,2.260372e-09,2.614803e-11,2.581362e-12,8.898888e-14,3.956487e-15,2.147087e-16,2.119082e-16,2.127857e-16,
4.000000,128,128,32768,ZGEMM,2.491304e-11,2.491304e-11,2.491304e-11,2.491304e-11,2.491304e-11,2.491304e-11,2.491304e-11,2.491304e-11,2.491304e-11,2.491304e-11,2.491304e-11,2.491304e-11,
4.000000,128,128,32768,ZGEMM3m,1.261169e-10,1.261169e-10,1.261169e-10,1.261169e-10,1.261169e-10,1.261169e-10,1.261169e-10,1.261169e-10,1.261169e-10,1.261169e-10,1.261169e-10,1.261169e-10,
4.000000,128,128,32768,OS1-7,2.510676e-07,2.510676e-07,2.510676e-07,2.510676e-07,2.510676e-07,2.510676e-07,2.510676e-07,2.510676e-07,2.510676e-07,2.510676e-07,2.510676e-07,2.510676e-07,
4.000000,128,128,32768,OS1-11,3.756063e-12,3.756063e-12,3.756063e-12,3.756063e-12,3.756063e-12,3.756063e-12,3.756063e-12,3.756063e-12,3.756063e-12,3.756063e-12,3.756063e-12,3.756063e-12,
4.000000,128,128,32768,OS2-i8-fast,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,4.753665e+03,3.108854e+08,1.059962e+12,1.805030e+13,1.218616e+15,6.720535e+16,8.664984e+17,5.532478e+19,
4.000000,128,128,32768,OS2-i8-accu,3.437752e-01,3.651088e-02,1.811795e-03,3.100974e-04,1.883839e-05,8.405220e-07,6.683293e-08,8.894089e-09,4.204205e-10,3.934905e-11,1.736782e-12,2.863353e-13,
4.000000,128,128,32768,OS2-f8-fast,1.000000e+00,1.000000e+00,6.335887e+03,2.716198e+09,5.255508e+12,4.209165e+14,2.705230e+16,4.207981e+18,7.173944e+19,9.704272e+20,2.055443e+20,1.247677e+21,
4.000000,128,128,32768,OS2-f8-accu,2.281609e-04,5.357249e-06,4.144689e-07,1.085566e-08,1.041560e-09,6.579238e-11,1.115617e-12,5.124028e-14,1.122486e-15,2.162688e-16,2.171750e-16,2.116963e-16,
4.000000,128,128,65536,ZGEMM,5.354943e-11,5.354943e-11,5.354943e-11,5.354943e-11,5.354943e-11,5.354943e-11,5.354943e-11,5.354943e-11,5.354943e-11,5.354943e-11,5.354943e-11,5.354943e-11,
4.000000,128,128,65536,ZGEMM3m,7.789677e-10,7.789677e-10,7.789677e-10,7.789677e-10,7.789677e-10,7.789677e-10,7.789677e-10,7.789677e-10,7.789677e-10,7.789677e-10,7.789677e-10,7.789677e-10,
4.000000,128,128,65536,OS1-7,4.226960e-06,4.226960e-06,4.226960e-06,4.226960e-06,4.226960e-06,4.226960e-06,4.226960e-06,4.226960e-06,4.226960e-06,4.226960e-06,4.226960e-06,4.226960e-06,
4.000000,128,128,65536,OS1-11,1.454866e-12,1.454866e-12,1.454866e-12,1.454866e-12,1.454866e-12,1.454866e-12,1.454866e-12,1.454866e-12,1.454866e-12,1.454866e-12,1.454866e-12,1.454866e-12,
4.000000,128,128,65536,OS2-i8-fast,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,3.011438e+03,3.520575e+07,1.348981e+11,1.543470e+13,1.406019e+15,2.953850e+17,2.151220e+18,3.124862e+19,
4.000000,128,128,65536,OS2-i8-accu,3.078579e+01,2.041913e+00,1.221658e-01,2.065712e-02,7.558463e-05,5.344584e-05,5.790748e-06,4.038043e-07,2.860445e-08,2.344855e-10,8.565467e-11,1.208479e-11,
4.000000,128,128,65536,OS2-f8-fast,1.000000e+00,1.000000e+00,4.715306e+03,9.364640e+08,5.767614e+12,5.465277e+14,3.796962e+17,3.720784e+18,4.099272e+20,4.572432e+20,9.390230e+19,2.721661e+20,
4.000000,128,128,65536,OS2-f8-accu,6.643840e-03,1.261290e-04,1.272057e-05,4.600567e-07,1.974178e-08,3.250377e-10,2.037317e-11,1.509052e-12,1.034181e-13,4.172614e-15,2.105428e-16,2.159504e-16,
